osmid,y,x,street_count,ref,highway,geometry,lat_index,lon_index,grid_index,lat_center,lon_center,distance_to_center
5999845957,22.5997082,113.9643755,4,,,POINT (113.9643755 22.5997082),36,24,3624,22.6010310515,113.9661677755,0.2355595238449776
2317018265,22.5991643,113.9771141,1,,,POINT (113.9771141 22.5991643),36,25,3625,22.6010310515,113.97461837450001,0.32973626928303884
5193738504,22.6001807,113.9844912,3,,,POINT (113.9844912 22.6001807),36,26,3626,22.6010310515,113.98306897350001,0.17394413815546358
5173028350,22.6016063,113.9915179,3,,,POINT (113.9915179 22.6016063),36,27,3627,22.6010310515,113.99151957250001,0.06396494518170315
5173027934,22.6004642,113.9991206,4,,,POINT (113.9991206 22.6004642),36,28,3628,22.6010310515,113.99997017150001,0.10760614824889236
5781259580,22.6000479,114.0078497,3,,,POINT (114.0078497 22.6000479),36,29,3629,22.6010310515,114.00842077050001,0.12404807736088605
11262987279,22.6020757,114.0133149,1,,,POINT (114.0133149 22.6020757),36,30,3630,22.6010310515,114.01687136950001,0.38312355199593207
9100406766,22.6023463,114.025536,3,,,POINT (114.025536 22.6023463),36,31,3631,22.6010310515,114.02532196850001,0.14789016643255073
2308805007,22.6020234,114.0345461,3,,,POINT (114.0345461 22.6020234),36,32,3632,22.6010310515,114.03377256750001,0.1359459879426405
6631005985,22.6002736,114.0414704,3,,,POINT (114.0414704 22.6002736),36,33,3633,22.6010310515,114.04222316650001,0.11430384122917943
2535945504,22.6018203,114.0505021,3,,,POINT (114.0505021 22.6018203),36,34,3634,22.6010310515,114.05067376550001,0.08951223672879556
4889021067,22.6005489,114.0582561,3,12,motorway_junction,POINT (114.0582561 22.6005489),36,35,3635,22.6010310515,114.05912436450001,0.10401394040692247
8786100614,22.6015007,114.085931,1,,,POINT (114.085931 22.6015007),36,38,3638,22.6010310515,114.0844761615,0.158214111314531
8786100657,22.6003044,114.0916222,1,,,POINT (114.0916222 22.6003044),36,39,3639,22.6010310515,114.0929267605,0.15640775546636043
598148121,22.6008969,114.1016253,3,,,POINT (114.1016253 22.6008969),36,40,3640,22.6010310515,114.1013773595,0.029501598660268035
2982425776,22.6010459,114.1094356,3,,,POINT (114.1094356 22.6010459),36,41,3641,22.6010310515,114.1098279585,0.040311591528507044
2316964405,22.6002271,114.117507,3,,traffic_signals,POINT (114.117507 22.6002271),36,42,3642,22.6010310515,114.1182785575,0.11943590816858657
11446070715,22.602436,114.1266282,3,,,POINT (114.1266282 22.602436),36,43,3643,22.6010310515,114.1267291565,0.15656652648865682
2320150417,22.6007701,114.1353225,1,,,POINT (114.1353225 22.6007701),36,44,3644,22.6010310515,114.1351797555,0.03250664673774052
5800255440,22.6005973,114.1498141,3,,,POINT (114.1498141 22.6005973),36,46,3646,22.6010310515,114.1520809535,0.23765106542367417
653132473,22.60103,114.1693902,3,,,POINT (114.1693902 22.60103),36,48,3648,22.6010310515,114.1689821515,0.041888595672085235
3308929522,22.5996662,114.1769615,3,,,POINT (114.1769615 22.5996662),36,49,3649,22.6010310515,114.1774327505,0.1592883804506749
2798238847,22.599221,114.1894322,1,,,POINT (114.1894322 22.599221),36,50,3650,22.6010310515,114.1858833495,0.41621136025434874
7738643778,22.6027947,114.1921169,3,,motorway_junction,POINT (114.1921169 22.6027947),36,51,3651,22.6010310515,114.1943339485,0.3004267422185511
9179771120,22.5999407,114.2356203,4,,,POINT (114.2356203 22.5999407),36,56,3656,22.6010310515,114.2365869435,0.15667304321515338
10678099611,22.6015571,114.2441438,3,,,POINT (114.2441438 22.6015571),36,57,3657,22.6010310515,114.2450375425,0.1088077656948409
9591771474,22.600639,114.2677953,1,,,POINT (114.2677953 22.600639),36,60,3660,22.6010310515,114.2703893395,0.2698376124619471
277059387,22.601543,114.295866,3,74,motorway_junction,POINT (114.295866 22.601543),36,63,3663,22.6010310515,114.2957411365,0.058351322036411836
2546378813,22.6009681,114.3048793,2,,,POINT (114.3048793 22.6009681),36,64,3664,22.6010310515,114.3041917355,0.07092856176162789
653127243,22.6019266,114.3124616,3,,,POINT (114.3124616 22.6019266),36,65,3665,22.6010310515,114.3126423345,0.10129408763561278
9179369174,22.6021684,114.3200587,3,,,POINT (114.3200587 22.6021684),36,66,3666,22.6010310515,114.3210929335,0.1651239784909789
653127413,22.6013366,114.3457449,3,,,POINT (114.3457449 22.6013366),36,69,3669,22.6010310515,114.3464447305,0.0794702179843979
6129769535,22.6021728,114.4569303,3,,,POINT (114.4569303 22.6021728),36,82,3682,22.6010310515,114.4563025175,0.1423768104597686
4057473634,22.599518,114.4660371,4,,,POINT (114.4660371 22.599518),36,83,3683,22.6010310515,114.4647531165,0.21372754928844107
9565158631,22.6022143,114.4730941,4,,,POINT (114.4730941 22.6022143),36,84,3684,22.6010310515,114.4732037155,0.13205154049044876
9784807850,22.600048,114.4792687,1,,,POINT (114.4792687 22.600048),36,85,3685,22.6010310515,114.4816543145,0.2681855269450926
9073862472,22.6004733,114.4966832,1,,,POINT (114.4966832 22.6004733),36,87,3687,22.6010310515,114.4985555125,0.20196187933758952
4379699843,22.6028215,114.5031633,1,,,POINT (114.5031633 22.6028215),36,88,3688,22.6010310515,114.5070061115,0.4418748561415932
1118822921,22.602567,114.5178435,1,,,POINT (114.5178435 22.602567),36,89,3689,22.6010310515,114.5154567105,0.2986667655064198
8755731650,22.6000032,114.5341747,1,,,POINT (114.5341747 22.6000032),36,91,3691,22.6010310515,114.5323579085,0.2187384632588761
1200484720,22.5999506,114.5406495,3,,,POINT (114.5406495 22.5999506),36,92,3692,22.6010310515,114.5408085075,0.12124453072947955
1200484641,22.5998079,114.548201,4,,,POINT (114.548201 22.5998079),36,93,3693,22.6010310515,114.5492591065,0.17405962909697992
5983308396,22.6047786,113.8090988,1,,,POINT (113.8090988 22.6047786),37,5,3705,22.6048375625,113.8056063945,0.3585648213821118
5067646365,22.6037818,113.8113938,3,,,POINT (113.8113938 22.6037818),37,6,3706,22.6048375625,113.8140569935,0.2975248753030295
9836094620,22.6041282,113.8329778,3,,,POINT (113.8329778 22.6041282),37,8,3708,22.6048375625,113.8309581915,0.22181689117122178
1169598592,22.6055078,113.840031,1,,,POINT (113.840031 22.6055078),37,9,3709,22.6048375625,113.8394087905,0.09815202824208476
2501310691,22.6046799,113.8475067,4,,,POINT (113.8475067 22.6046799),37,10,3710,22.6048375625,113.8478593895,0.04022579371172103
5480932986,22.6039089,113.8554281,3,,,POINT (113.8554281 22.6039089),37,11,3711,22.6048375625,113.8563099885,0.13732650950970357
277485871,22.6052224,113.8659038,4,,,POINT (113.8659038 22.6052224),37,12,3712,22.6048375625,113.8647605875,0.12491211562324488
8378416936,22.6066489,113.8723241,1,,,POINT (113.8723241 22.6066489),37,13,3713,22.6048375625,113.8732111865,0.22104016096553486
8378416041,22.6032617,113.8855431,3,,,POINT (113.8855431 22.6032617),37,14,3714,22.6048375625,113.8816617855,0.4352596860490964
7796953849,22.6041014,113.8912162,3,,,POINT (113.8912162 22.6041014),37,15,3715,22.6048375625,113.8901123845,0.1397848189287432
3062717866,22.6038689,113.9108741,1,,,POINT (113.9108741 22.6038689),37,17,3717,22.6048375625,113.9070135825,0.41067062054220177
3960545966,22.6040188,113.9187543,3,,,POINT (113.9187543 22.6040188),37,18,3718,22.6048375625,113.9154641815,0.34979613198334686
2505516063,22.6044952,113.9233587,1,,,POINT (113.9233587 22.6044952),37,19,3719,22.6048375625,113.9239147805,0.06861298350656811
2505522911,22.6044977,113.9322084,1,,,POINT (113.9322084 22.6044977),37,20,3720,22.6048375625,113.9323653795,0.04108323344627634
2317018246,22.6034601,113.972093,3,,,POINT (113.972093 22.6034601),37,25,3725,22.6048375625,113.97461837450001,0.30110513421692814
9065979556,22.605642,113.9828799,3,,,POINT (113.9828799 22.605642),37,26,3726,22.6048375625,113.98306897350001,0.0915308301305459
6531598526,22.6047652,113.9918149,1,,,POINT (113.9918149 22.6047652),37,27,3727,22.6048375625,113.99151957250001,0.031365804761949
6038249909,22.6058559,113.9983036,3,,,POINT (113.9983036 22.6058559),37,28,3728,22.6048375625,113.99997017150001,0.205157034787811
11246784232,22.6047886,114.0086616,3,,,POINT (114.0086616 22.6047886),37,29,3729,22.6048375625,114.00842077050001,0.025314198307676113
9100469203,22.6047961,114.0258445,3,,,POINT (114.0258445 22.6047961),37,31,3731,22.6048375625,114.02532196850001,0.053837042613691315
6787756754,22.6057376,114.0334389,3,,,POINT (114.0334389 22.6057376),37,32,3732,22.6048375625,114.03377256750001,0.10577858782201813
6813768227,22.6055534,114.042316,1,,,POINT (114.042316 22.6055534),37,33,3733,22.6048375625,114.04222316650001,0.08016591976171078
2308805083,22.6046655,114.0500981,3,,,POINT (114.0500981 22.6046655),37,34,3734,22.6048375625,114.05067376550001,0.062113691219819064
8486054771,22.6057037,114.0585838,3,,,POINT (114.0585838 22.6057037),37,35,3735,22.6048375625,114.05912436450001,0.11115214487939859
8786100895,22.6052195,114.0856759,1,,,POINT (114.0856759 22.6052195),37,38,3738,22.6048375625,114.0844761615,0.13027321533953098
8562811192,22.6033198,114.0939122,1,,turning_loop,POINT (114.0939122 22.6033198),37,39,3739,22.6048375625,114.0929267605,0.19676260167317047
598148015,22.6047053,114.1015909,3,,,POINT (114.1015909 22.6047053),37,40,3740,22.6048375625,114.1013773595,0.026397016665310965
6372323096,22.6043601,114.1122008,1,,,POINT (114.1122008 22.6043601),37,41,3741,22.6048375625,114.1098279585,0.24929783978601586
3313334049,22.6052176,114.1179152,3,,,POINT (114.1179152 22.6052176),37,42,3742,22.6048375625,114.1182785575,0.05636503366659576
7409160918,22.604146,114.1271049,3,,,POINT (114.1271049 22.604146),37,43,3743,22.6048375625,114.1267291565,0.08602950154657071
2320150544,22.6036521,114.1348129,3,,,POINT (114.1348129 22.6036521),37,44,3744,22.6048375625,114.1351797555,0.13709128755541378
2921843230,22.6049677,114.1432026,3,,,POINT (114.1432026 22.6049677),37,45,3745,22.6048375625,114.1436303545,0.0462330873036198
2766495614,22.6045696,114.1496547,1,,,POINT (114.1496547 22.6045696),37,46,3746,22.6048375625,114.1520809535,0.25083764582633056
653132731,22.6045529,114.1608418,3,,,POINT (114.1608418 22.6045529),37,47,3747,22.6048375625,114.1605315525,0.04490205558195092
9253061087,22.6044758,114.1701586,3,,,POINT (114.1701586 22.6044758),37,48,3748,22.6048375625,114.1689821515,0.12728908473498712
653126189,22.6034333,114.1747926,3,,,POINT (114.1747926 22.6034333),37,49,3749,22.6048375625,114.1774327505,0.3127836946510783
5658988250,22.604073,114.1856685,3,,,POINT (114.1856685 22.604073),37,50,3750,22.6048375625,114.1858833495,0.08782966848632343
653126516,22.603596,114.214142,3,,,POINT (114.214142 22.603596),37,53,3753,22.6048375625,114.2112351465,0.3287863609772074
2320458262,22.6048148,114.2180085,1,,,POINT (114.2180085 22.6048148),37,54,3754,22.6048375625,114.2196857455,0.17219236999710516
1943411336,22.6054747,114.2381522,3,,,POINT (114.2381522 22.6054747),37,56,3756,22.6048375625,114.2365869435,0.17560310457523545
1547348686,22.6063892,114.2432004,3,,,POINT (114.2432004 22.6063892),37,57,3757,22.6048375625,114.2450375425,0.255603093706731
5784444886,22.6046807,114.256,1,,,POINT (114.256 22.6046807),37,58,3758,22.6048375625,114.2534881415,0.2584384370417102
2669202638,22.605243,114.2914098,1,,,POINT (114.2914098 22.605243),37,62,3762,22.6048375625,114.2872905375,0.42524918673582235
2669202709,22.6048568,114.2957603,3,,,POINT (114.2957603 22.6048568),37,63,3763,22.6048375625,114.2957411365,0.002906134376767447
2669202641,22.6041857,114.3046572,3,,,POINT (114.3046572 22.6041857),37,64,3764,22.6048375625,114.3041917355,0.08681563040232566
277059406,22.6033833,114.3152388,3,71,motorway_junction,POINT (114.3152388 22.6033833),37,65,3765,22.6048375625,114.3126423345,0.3117534822407631
5434638649,22.604569,114.3205828,1,,,POINT (114.3205828 22.604569),37,66,3766,22.6048375625,114.3210929335,0.06028307721863975
11335765469,22.6040574,114.3386032,3,,,POINT (114.3386032 22.6040574),37,68,3768,22.6048375625,114.3379941315,0.10693301236976706
11533915251,22.6046902,114.345412,1,,,POINT (114.345412 22.6046902),37,69,3769,22.6048375625,114.3464447305,0.10727149764037973
6605216956,22.6054932,114.4148505,1,,,POINT (114.4148505 22.6054932),37,77,3777,22.6048375625,114.41404952250001,0.1098882855495111
3202844182,22.6036886,114.4223783,1,,,POINT (114.4223783 22.6036886),37,78,3778,22.6048375625,114.42250012150001,0.12836936994969675
9214193124,22.6048059,114.4268363,3,,,POINT (114.4268363 22.6048059),37,79,3779,22.6048375625,114.43095072050001,0.4223710302871379
5624113589,22.6058289,114.4679143,3,,,POINT (114.4679143 22.6058289),37,83,3783,22.6048375625,114.4647531165,0.34271430748671894
5624114028,22.6053435,114.4725762,3,,,POINT (114.4725762 22.6053435),37,84,3784,22.6048375625,114.4732037155,0.0855239854937988
6065410593,22.6065733,114.5586299,1,,,POINT (114.5586299 22.6065733),37,94,3794,22.6048375625,114.5577097055,0.2148805948880138
4218859894,22.6084725,113.8067635,1,,,POINT (113.8067635 22.6084725),38,5,3805,22.6086440735,113.8056063945,0.12029919343759247
3782174728,22.6091367,113.8134275,3,,,POINT (113.8134275 22.6091367),38,6,3806,22.6086440735,113.8140569935,0.08471113625171135
2706712013,22.6096483,113.8247807,1,,,POINT (113.8247807 22.6096483),38,7,3807,22.6086440735,113.8225075925,0.2586763759201289
9836087492,22.6093188,113.8305388,3,,,POINT (113.8305388 22.6093188),38,8,3808,22.6086440735,113.8309581915,0.08650005377931104
2504732649,22.6078749,113.8399469,3,,,POINT (113.8399469 22.6078749),38,9,3809,22.6086440735,113.8394087905,0.10181453140786147
5480933012,22.6078319,113.8475005,3,,,POINT (113.8475005 22.6078319),38,10,3810,22.6086440735,113.8478593895,0.09753465515459427
277328459,22.6094219,113.8567358,3,,,POINT (113.8567358 22.6094219),38,11,3811,22.6086440735,113.8563099885,0.09690763998323731
10554555382,22.6085615,113.866054,1,,,POINT (113.866054 22.6085615),38,12,3812,22.6086440735,113.8647605875,0.133085739919021
8378416320,22.6079159,113.8813193,3,,,POINT (113.8813193 22.6079159),38,14,3814,22.6086440735,113.8816617855,0.08827212417171683
2712717801,22.6075014,113.8912456,1,,,POINT (113.8912456 22.6075014),38,15,3815,22.6086440735,113.8901123845,0.1722660521170842
2505516193,22.6096719,113.9237568,3,,,POINT (113.9237568 22.6096719),38,19,3819,22.6086440735,113.9239147805,0.1154338561888089
1795586941,22.6088667,113.9327307,3,,,POINT (113.9327307 22.6088667),38,20,3820,22.6086440735,113.9323653795,0.04493396913786032
2562510141,22.6080388,113.941116,3,,,POINT (113.941116 22.6080388),38,21,3821,22.6086440735,113.9408159785,0.07401492522878479
662291113,22.609883,113.9654474,3,,,POINT (113.9654474 22.609883),38,24,3824,22.6086440735,113.9661677755,0.15635372840276665
2317018267,22.6091633,113.9710316,3,,,POINT (113.9710316 22.6091633),38,25,3825,22.6086440735,113.97461837450001,0.37268046605615524
8620189017,22.6090434,113.9831447,1,,,POINT (113.9831447 22.6090434),38,26,3826,22.6086440735,113.98306897350001,0.04507835198438375
7057414552,22.6082345,113.9993375,3,,,POINT (113.9993375 22.6082345),38,28,3828,22.6086440735,113.99997017150001,0.07932090923689636
6950181710,22.6100468,114.018414,1,,,POINT (114.018414 22.6100468),38,30,3830,22.6086440735,114.01687136950001,0.2222684156838353
5189410852,22.6095436,114.0246599,3,,,POINT (114.0246599 22.6095436),38,31,3831,22.6086440735,114.02532196850001,0.12092665353976906
5185111663,22.6090112,114.033142,3,,,POINT (114.033142 22.6090112),38,32,3832,22.6086440735,114.03377256750001,0.0765254418826712
6037957241,22.6083001,114.040991,3,,,POINT (114.040991 22.6083001),38,33,3833,22.6086440735,114.04222316650001,0.13213848065204248
2361679667,22.6082435,114.0540545,4,,,POINT (114.0540545 22.6082435),38,34,3834,22.6086440735,114.05067376550001,0.3498791738774451
9828499212,22.6082129,114.0594692,4,,,POINT (114.0594692 22.6082129),38,35,3835,22.6086440735,114.05912436450001,0.059595553191169874
6796972977,22.6087067,114.0687138,3,14A,motorway_junction,POINT (114.0687138 22.6087067),38,36,3836,22.6086440735,114.06757496350001,0.11710859253771999
6796979287,22.6104961,114.0726985,3,,,POINT (114.0726985 22.6104961),38,37,3837,22.6086440735,114.0760255625,0.39880525088618274
8786100299,22.6070213,114.0832329,3,,,POINT (114.0832329 22.6070213),38,38,3838,22.6086440735,114.0844761615,0.22101427942996307
9197126807,22.6077681,114.0948358,1,,,POINT (114.0948358 22.6077681),38,39,3839,22.6086440735,114.0929267605,0.21883576051599707
2318975512,22.6083119,114.1015718,4,,,POINT (114.1015718 22.6083119),38,40,3840,22.6086440735,114.1013773595,0.04198383958580367
2321857568,22.6095242,114.1102192,4,,,POINT (114.1102192 22.6095242),38,41,3841,22.6086440735,114.1098279585,0.10578545206700363
4386786540,22.6087322,114.1175466,2,,,POINT (114.1175466 22.6087322),38,42,3842,22.6086440735,114.1182785575,0.0757716168701894
660862572,22.6099304,114.1258873,3,,,POINT (114.1258873 22.6099304),38,43,3843,22.6086440735,114.1267291565,0.16711123438868314
1944213671,22.6099085,114.1345181,3,,,POINT (114.1345181 22.6099085),38,44,3844,22.6086440735,114.1351797555,0.15614310854888486
11422594935,22.6096344,114.1443917,3,,,POINT (114.1443917 22.6096344),38,45,3845,22.6086440735,114.1436303545,0.1350331332267651
11411618040,22.6079082,114.1521899,3,,,POINT (114.1521899 22.6079082),38,46,3846,22.6086440735,114.1520809535,0.0825860996281936
7432137548,22.6076739,114.159824,3,,,POINT (114.159824 22.6076739),38,47,3847,22.6086440735,114.1605315525,0.13004968063696448
9253060883,22.6073836,114.1702764,3,,,POINT (114.1702764 22.6073836),38,48,3848,22.6086440735,114.1689821515,0.193118597176596
2798219430,22.6077776,114.1832534,3,,,POINT (114.1832534 22.6077776),38,50,3850,22.6086440735,114.1858833495,0.28664229017934145
6920041685,22.6074863,114.2015176,3,,,POINT (114.2015176 22.6074863),38,52,3852,22.6086440735,114.2027845475,0.18299526528125964
1234863291,22.609769,114.2121425,3,1015,motorway_junction,POINT (114.2121425 22.609769),38,53,3853,22.6086440735,114.2112351465,0.1559534202564977
2320458153,22.6075831,114.2157018,3,,,POINT (114.2157018 22.6075831),38,54,3854,22.6086440735,114.2196857455,0.4256296458947023
5761874472,22.6093872,114.2381133,3,,,POINT (114.2381133 22.6093872),38,56,3856,22.6086440735,114.2365869435,0.17713441433893978
9591771052,22.6084103,114.2623646,3,,,POINT (114.2623646 22.6084103),38,59,3859,22.6086440735,114.2619387405,0.05085924946012557
